nome_fifa_limpo,nome_ocidental_limpo,posicao,data_nascimento,clube,role...6,role...7,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating,name_limpo
moutoussamy samuel,samuel alain moutoussamy,MF,1996-08-12,Atromitos FC (GRE),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,28,0,0,0,82%,0,0,0%,0,0,0,1,0,0,3,34,49,0,0,4,2,0,0,5,0,1,0,5,0,0,0,0,NA,NA,NA,5.5,chris solly
song bumkeun,bumkeun song,GK,1997-10-15,Jeonbuk Hyundai Motors FC (KOR),Keeper,Keeper,0,1,0,45,0,1,1,3,12,NA,NA,NA,,0,0,0%,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,NA,NA,5.9,alphonse areola
raskin nicolas,nicolas thierry y raskin,MF,2001-02-23,Rangers FC (SCO),Midfielder,Midfielder,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,william smallbone
lindelof victor,victor jorgen nilsson lindelof,DF,1994-07-17,Aston Villa FC (ENG),Defender,Defender,NA,NA,NA,76,NA,NA,NA,NA,47,0,0,0,87%,0,0,0%,0,0,0,1,1,0,4,54,67,2,1,3,0,0,0,5,3,2,0,4,2,0,0,0,1,NA,NA,6.3,stefano denswil
gregoritsch michael,michael gregoritsch,FW,1994-04-18,FC Augsburg (GER),Attacker,Attacker,NA,NA,NA,19,NA,NA,NA,NA,3,0,0,0,60%,0,0,0%,0,0,0,1,0,0,1,5,14,2,1,1,0,2,1,6,3,2,0,1,1,0,0,1,0,NA,NA,6,david mcgoldrick
providence ruben,ruben fritzner providence,FW,2001-07-07,Almere City FC (NED),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,13,0,0,1,65%,9,1,33%,4,3,0,1,2,1,2,20,55,6,2,0,4,8,7,14,13,5,1,5,0,0,4,0,NA,NA,NA,8.1,matheus cunha
sano kaishu,kaishu sano,MF,2000-12-30,1. FSV Mainz 05 (GER),Midfielder,Midfielder,NA,NA,NA,77,NA,NA,NA,NA,10,0,1,0,59%,0,0,0%,0,0,0,1,3,2,2,17,32,3,1,1,1,1,1,7,5,2,1,8,2,2,1,0,1,NA,NA,6.4,robert brady
mousa altamari,mousa mohammad mousa suleiman,FW,1997-06-10,Stade Rennais FC (FRA),Attacker,Attacker,NA,NA,NA,6,NA,NA,NA,NA,8,0,1,0,100%,0,0,0%,0,0,0,1,0,1,1,8,10,0,0,0,0,1,1,0,2,0,0,1,1,1,0,1,0,NA,NA,NA,francisco portillo
manzambi johan,johan kula manzambi,MF,2005-10-14,SC Freiburg (GER),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,85%,0,0,0%,0,0,0,1,2,0,2,39,54,4,1,0,2,2,0,11,1,4,1,3,0,0,0,0,NA,NA,NA,4.9,marcelinho
konsa ezri,ezri ngoyo konsa,DF,1997-10-23,Aston Villa FC (ENG),Defender,Defender,NA,NA,NA,78,NA,NA,NA,NA,20,0,1,0,83%,0,0,0%,0,0,0,1,4,3,3,24,40,1,0,3,0,1,0,5,3,2,0,5,2,1,1,0,1,1,NA,5.2,matt targett
velazquez gustavo,victor gustavo velazquez ramos,DF,1991-04-17,Cerro Porteño (PAR),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,74%,0,0,0%,0,0,0,3,0,0,10,39,48,1,2,2,0,0,0,2,4,1,0,8,1,1,1,0,NA,NA,NA,6,german sanchez
williams ronwen,ronwen hayden williams,GK,1992-01-21,Mamelodi Sundowns FC (RSA),Keeper,Keeper,0,2,0,90,2,1,0,6,15,NA,NA,NA,,0,0,0%,0,0,0,6,0,0,7,16,29,0,1,3,0,0,0,0,2,0,0,7,1,1,0,0,NA,NA,NA,7.8,samir handanovic
margaritha jearl,jearl erwin margaritha,FW,2000-04-10,SK Beveren (BEL),Attacker,Attacker,NA,NA,NA,84,NA,NA,NA,NA,13,2,1,0,72%,0,0,0%,0,0,0,0,13,4,0,18,44,0,3,0,0,4,4,3,10,2,1,6,1,0,2,0,1,1,NA,8.9,jason
mozgovoy akmal,akmal mozgovoy,MF,1999-04-02,Pakhtakor Tashkent FK (UZB),Midfielder,Midfielder,NA,NA,NA,15,NA,NA,NA,NA,1,0,0,0,33%,0,0,0%,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,NA,NA,5.7,scott pollock
willy semedo,willy johnson semedo afonso,MF,1994-04-27,AC Omonia (CYP),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,23,0,0,0,68%,1,0,0%,1,0,0,2,5,0,8,34,57,0,0,0,1,1,1,3,3,0,0,8,2,1,0,0,NA,NA,NA,6.6,marko pajac
titraoui yassine,yassine m e g titraoui,MF,2003-07-26,Sporting Charleroi (BEL),Midfielder,Midfielder,NA,NA,NA,60,NA,NA,NA,NA,17,0,0,0,85%,2,0,50%,1,1,0,1,2,0,1,20,28,1,1,1,0,0,0,2,1,1,0,2,0,0,0,0,1,NA,NA,7,sami khedira
lafont alban,alban-marc lafont,GK,1999-01-23,Panathinaikos FC (GRE),Keeper,Keeper,0,0,0,90,0,1,1,10,18,NA,NA,NA,,0,0,0%,0,0,0,7,0,0,24,35,49,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,NA,NA,NA,6.9,jeroen zoet
meshaal barsham,meshaal aissa m barsham,GK,1998-02-14,Al Sadd SC (QAT),Keeper,Keeper,0,2,5,90,0,3,1,7,31,NA,NA,NA,,0,0,0%,0,0,0,3,0,0,8,36,47,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,3.3,alexander nubel
talbi chemsdine,chemsdine talbi,MF,2005-05-09,Sunderland AFC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,37,1,1,0,70%,0,0,0%,0,0,0,1,9,2,5,53,77,2,2,2,0,2,1,5,5,1,3,9,1,0,1,0,NA,NA,NA,8,james ward-prowse
gharbi ismael,ismael seifallah gharbi,MF,2004-04-10,FC Augsburg (GER),Midfielder,Midfielder,NA,NA,NA,15,NA,NA,NA,NA,3,1,1,0,100%,1,1,0%,0,0,0,0,1,2,0,3,10,0,0,0,0,0,0,1,3,1,1,2,2,0,1,1,0,NA,NA,7.4,georgios efrem
berge sander,sander gard bolin berge,MF,1998-02-14,Fulham FC (ENG),Midfielder,Midfielder,NA,NA,NA,87,NA,NA,NA,NA,21,0,0,0,70%,1,0,100%,0,1,0,3,3,0,3,30,54,3,2,0,2,7,5,8,14,0,0,6,2,2,5,0,1,NA,NA,6.8,nicolo zaniolo
ochoa guillermo,francisco guillermo ochoa magana,GK,1985-07-13,AEL Limassol (CYP),Keeper,Keeper,0,0,0,90,0,2,1,4,24,NA,NA,NA,,0,0,0%,0,0,0,2,0,0,13,35,44,0,0,2,0,0,0,0,1,0,0,10,0,0,1,0,NA,NA,NA,7.2,oliver baumann
bobb oscar,oscar bobb,MF,2003-07-12,Fulham FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,20,1,2,0,83%,3,3,0%,0,0,0,1,3,5,2,24,42,2,1,0,0,3,2,4,4,1,1,2,0,0,1,0,NA,NA,NA,7.5,soren rieks
rogers morgan,morgan elliot rogers,MF,2002-07-26,Aston Villa FC (ENG),Midfielder,Midfielder,NA,NA,NA,71,NA,NA,NA,NA,14,0,0,0,48%,0,0,0%,0,0,0,0,3,0,2,29,60,2,2,1,0,0,0,6,7,4,0,7,4,2,1,0,1,NA,NA,6.5,kevin danso
hwang inbeom,inbeom hwang,MF,1996-09-20,Feyenoord Rotterdam (NED),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,28,0,0,0,76%,0,0,0%,0,0,0,3,0,0,3,37,63,0,0,2,0,0,0,1,2,0,4,4,1,1,1,0,NA,NA,NA,4.8,sebastian rudy
karimov behruzjon,behruzjon karimov,DF,2007-08-07,Surkhon FK (UZB),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,73%,1,0,0%,1,0,0,5,0,0,10,26,37,0,0,7,0,0,0,0,0,0,2,3,0,0,0,0,NA,NA,NA,6.7,dragos grigore
felida kevin,kevin antonio felida,MF,1999-11-11,FC Den Bosch (NED),Midfielder,Midfielder,NA,NA,NA,85,NA,NA,NA,NA,91,0,0,0,88%,1,0,0%,1,0,0,8,0,1,12,104,120,1,4,0,0,5,4,4,11,1,4,12,2,0,1,0,1,1,NA,8.1,thiago alcantara
montes cesar,cesar jasib montes castro,DF,1997-02-24,FC Lokomotiv Moscow (RUS),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,32,0,1,1,76%,3,1,67%,0,2,0,2,8,3,3,42,81,2,2,1,2,2,1,8,7,1,2,7,2,0,2,0,NA,NA,NA,7.9,william
larin cyle,cyle christopher larin,FW,1995-04-17,Southampton FC (ENG),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,20,0,1,1,80%,2,1,50%,0,1,0,1,7,3,1,25,46,2,0,1,4,1,1,6,5,0,0,3,1,1,3,0,NA,NA,NA,8.3,heung-min son
pico lopes,roberto carlos lopes,DF,1992-06-17,Shamrock Rovers FC (IRL),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,81,0,0,0,84%,1,0,100%,0,1,0,5,1,0,10,97,108,0,5,1,0,0,0,0,6,0,2,7,1,1,0,0,NA,NA,NA,7.6,david alaba
karim boudiaf,karim boudiaf,MF,1990-09-16,Al Duhail SC (QAT),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,96%,0,0,0%,0,0,0,1,0,0,1,28,42,2,0,1,1,1,1,7,3,2,1,6,2,1,0,0,NA,NA,NA,6.3,idrissa doumbia
rebin sulaka,rebin ghareeb solaka adhamat,DF,1992-04-12,Port FC (THA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,82%,1,0,0%,1,0,0,6,0,0,10,50,62,2,8,3,1,0,0,4,12,0,1,4,4,2,0,0,NA,NA,NA,7,jhon chancellor
sambo shurandy,shurandy ruggerio sambo,DF,2001-08-19,Sparta Rotterdam (NED),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,31,1,2,0,66%,2,1,0%,1,0,0,1,1,4,3,47,62,1,3,0,0,0,0,6,9,1,3,4,4,4,2,0,NA,NA,NA,8.4,jonas hector
harvey carlos,carlos miguel harvey cesneros,DF,2000-02-03,Minnesota United FC (USA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,82%,0,0,0%,0,0,0,1,0,0,6,50,58,2,1,2,0,0,0,4,2,1,2,8,1,0,0,0,NA,1,NA,6.5,davinson sanchez
slimane anis,anis ben slimane,MF,2001-03-16,Norwich City FC (ENG),Midfielder,Midfielder,NA,NA,NA,81,NA,NA,NA,NA,24,0,0,0,83%,1,0,0%,1,0,0,0,3,0,0,29,50,2,1,0,4,3,2,8,5,0,2,6,0,0,2,0,1,NA,NA,6,aaron mooy
sidny lopes cabral,sidny lopes cabral,DF,2002-09-18,SL Ben ca (POR),Defender,Defender,NA,NA,NA,17,NA,NA,NA,NA,4,0,0,0,57%,0,0,0%,0,0,0,1,0,0,1,7,10,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,NA,NA,6.1,joao cancelo
ederson,ederson santana de moraes,GK,1993-08-17,Fenerbahçe SK (TUR),Keeper,Keeper,0,1,0,90,0,3,3,4,26,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,10,32,40,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,NA,NA,NA,7.5,alexander nubel
oluwaseyi tani,tanitoluwa oluwatimilehin oluwaseyi,FW,2000-05-15,Villarreal CF (ESP),Attacker,Attacker,NA,NA,NA,83,NA,NA,NA,NA,44,0,1,0,88%,1,0,0%,1,0,0,1,2,2,1,50,75,0,1,0,4,6,2,9,4,0,0,3,0,0,1,0,1,NA,NA,6.4,kylian mbappe
porro pedro,pedro antonio porro sauceda,DF,1999-09-13,Tottenham Hotspur FC (ENG),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,16,0,0,0,59%,0,0,0%,0,0,0,0,2,0,5,27,53,3,2,5,0,3,2,7,9,1,0,4,5,4,0,0,NA,NA,NA,7.7,mathias olivera
musa petar,petar musa,FW,1998-03-04,FC Dallas (USA),Attacker,Attacker,NA,NA,NA,65,NA,NA,NA,NA,8,0,0,0,89%,1,0,0%,1,0,0,0,0,1,0,9,18,2,1,1,0,0,0,3,1,1,1,0,0,0,0,0,1,1,NA,6.1,michael gregoritsch
almada thiago,thiago ezequiel almada,FW,2001-04-26,Atlético De Madrid (ESP),Attacker,Attacker,NA,NA,NA,10,NA,NA,NA,NA,3,0,0,0,60%,1,1,0%,0,0,0,2,0,0,2,5,13,0,0,0,1,2,1,2,3,0,0,2,1,1,1,1,0,NA,NA,6.3,fabio borini
foster lyle,lyle brent foster,FW,2000-09-03,Burnley FC (ENG),Attacker,Attacker,NA,NA,NA,8,NA,NA,NA,NA,1,0,0,0,50%,1,0,100%,0,1,0,0,3,1,0,2,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,NA,andreas skov olsen
oppong kojo peprah,kojo peprah oppong,DF,2004-06-04,OGC Nice (FRA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,30,0,0,0,73%,1,1,0%,0,0,0,0,3,0,2,41,62,0,1,2,1,1,1,2,5,1,0,4,3,1,0,0,NA,NA,NA,6.7,lukas klostermann
fortune yassin,yassin enzo fortune,FW,1999-01-30,FC Vizela (POR),Attacker,Attacker,NA,NA,NA,79,NA,NA,NA,NA,42,0,0,0,88%,2,0,100%,0,2,0,1,2,1,1,48,66,0,0,0,1,3,3,1,7,0,0,4,3,0,1,0,1,NA,NA,7.5,isco
provod lukas,lukas provod,MF,1996-10-23,SK Slavia Praha (CZE),Midfielder,Midfielder,NA,NA,NA,81,NA,NA,NA,NA,56,0,0,0,95%,1,0,0%,1,0,0,4,1,1,4,59,74,3,2,1,0,1,1,6,7,2,0,7,0,0,4,0,1,1,NA,6.5,sebastian rode
devlin cameron,cameron peter devlin,MF,1998-06-07,Heart Of Midlothian FC (SCO),Midfielder,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,15,0,0,0,83%,0,0,0%,0,0,0,0,3,0,0,18,28,1,0,0,1,1,1,3,4,1,0,2,2,2,1,0,1,NA,NA,6.7,giacomo bonaventura
yusuf abdurisag,yusuf abdurisag yusuf,FW,1999-08-06,Al Wakrah SC (QAT),Attacker,Attacker,NA,NA,NA,17,NA,NA,NA,NA,8,1,1,0,100%,0,0,0%,0,0,0,0,2,1,0,8,13,3,1,0,0,0,0,3,2,0,0,1,0,0,1,1,0,NA,NA,6.9,alassane plea
carrascal jorge,jorge andres carrascal guardo,MF,1998-05-25,CR Flamengo (BRA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,59%,1,1,0%,0,0,0,2,2,1,5,32,48,4,3,0,1,1,0,9,5,2,0,8,0,0,2,0,NA,1,NA,5.8,ruben alcaraz
souttar harry,harry james souttar,DF,1998-10-22,Leicester City FC (ENG),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,31,0,0,0,76%,0,0,0%,0,0,0,0,1,1,1,41,58,0,0,3,0,0,0,9,3,2,0,6,2,2,1,0,NA,NA,NA,6.3,andrea conti
endrick,endrick felipe moreira de sousa pessoa,FW,2006-07-21,Olympique Lyonnais (FRA),Attacker,Attacker,NA,NA,NA,35,NA,NA,NA,NA,21,1,1,0,84%,1,0,0%,1,0,0,0,2,1,0,25,36,0,0,1,0,3,2,3,5,0,0,4,2,1,1,1,0,NA,NA,7.5,javier ontiveros
danilo santos,danilo dos santos de oliveira,MF,2001-04-29,Botafogo (BRA),Midfielder,Midfielder,NA,NA,NA,38,NA,NA,NA,NA,23,0,0,0,96%,0,0,0%,0,0,0,0,0,1,0,24,26,0,0,1,0,1,1,1,1,1,0,2,0,0,0,1,0,1,NA,6.5,ilkay gundogan
saka bukayo,bukayo ayoyinka saka,FW,2001-09-05,Arsenal FC (ENG),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,91%,7,1,57%,2,4,0,1,1,4,1,32,49,0,0,1,2,4,3,4,3,1,0,0,0,0,0,0,NA,NA,NA,7.4,karim benzema
ndoye dan,dan ndoye,FW,2000-10-25,Nottingham Forest FC (ENG),Attacker,Attacker,NA,NA,NA,14,NA,NA,NA,NA,4,0,0,0,80%,0,0,0%,0,0,0,0,0,0,0,5,7,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,NA,NA,5.6,ikoma lois openda
esanov sherzod,sherzod esanov,MF,2003-02-01,FK Buxoro (UZB),Midfielder,Midfielder,NA,NA,NA,7,NA,NA,NA,NA,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,christian rivera
duverger josue,josue duverger,GK,2000-04-27,FC Cosmos Koblenz (GER),Keeper,Keeper,0,4,0,120,0,6,3,5,34,NA,NA,NA,,0,0,0%,0,0,0,18,0,0,38,54,67,0,1,1,0,0,0,0,1,0,0,10,0,0,0,0,NA,NA,NA,7.2,tim krul
mohamed abdelmoneim,mohamed abdelmoneim elsayed m ahmed,DF,1999-02-01,OGC Nice (FRA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,93,0,0,0,91%,0,0,0%,0,0,0,2,3,2,2,102,120,1,0,0,0,1,1,3,1,1,2,2,0,0,0,0,NA,1,NA,7.1,jordi alba
benbouali nadhir,ahmed nadhir benbouali,FW,2000-04-17,Györi ETO FC (HUN),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,82%,1,0,0%,1,0,0,0,0,0,0,22,32,8,3,0,0,1,0,10,7,2,0,1,0,0,4,0,NA,NA,NA,6.7,demba ba
pedro miguel,pedro miguel d d correia,DF,1990-08-06,Al Sadd SC (QAT),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,89,0,1,0,89%,0,0,0%,0,0,0,4,0,2,5,100,109,1,0,1,0,1,0,3,3,1,1,11,1,0,2,0,NA,NA,NA,6.4,david alaba
martinez lautaro,lautaro javier martinez,FW,1997-08-22,FC Internazionale Milano (ITA),Attacker,Attacker,NA,NA,NA,83,NA,NA,NA,NA,26,2,1,0,81%,1,0,0%,1,0,0,2,5,3,2,32,61,2,0,1,4,6,5,14,10,2,0,9,4,3,1,0,1,NA,NA,8.4,emiliano buendia
nuno mendes,nuno alexandre tavares mendes,DF,2002-06-19,Paris Saint-Germain (FRA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,10,0,0,0,59%,0,0,0%,0,0,0,1,0,0,4,17,32,3,9,9,0,0,0,4,10,0,1,2,1,0,0,0,NA,NA,NA,7.2,michael keane
amenda aurele,aurele florian amenda,DF,2003-07-31,Eintracht Frankfurt (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,62,0,0,0,91%,0,0,0%,0,0,0,3,1,0,3,68,91,0,1,0,0,1,0,3,7,0,1,7,3,1,3,0,NA,NA,NA,7.2,kevin vazquez
cheshmi roozbeh,roozbeh cheshmi,MF,1993-07-24,Esteghlal Tehran FC (IRN),Midfielder,Midfielder,NA,NA,NA,10,NA,NA,NA,NA,5,0,0,0,83%,1,0,0%,1,0,0,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,6.2,jean-luc dompe
baumann oliver,oliver baumann,GK,1990-06-02,TSG Hoffenheim (GER),Keeper,Keeper,0,1,0,90,0,2,1,3,24,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,29,40,49,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,NA,1,NA,6.5,jordan pickford
ljubicic dejan,dejan ljubicic,MF,1997-10-08,FC Schalke 04 (GER),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,22,0,1,0,79%,2,1,0%,1,0,0,0,3,1,0,28,52,2,0,0,4,4,2,8,7,0,0,9,2,1,3,0,NA,NA,NA,6,takefusa kubo
amer jamous,amer rasem adel jamous,MF,2002-07-03,Al Zawra'a SC (IRQ),Midfielder,Midfielder,NA,NA,NA,88,NA,NA,NA,NA,10,0,0,0,71%,0,0,0%,0,0,0,0,0,0,2,14,25,0,0,2,1,2,2,1,3,1,2,0,1,1,0,0,1,NA,NA,7,alex iwobi
goto keisuke,keisuke goto,FW,2005-06-03,Sint-Truiden VV (BEL),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,21,1,1,1,81%,3,1,67%,0,2,0,2,4,4,3,26,55,0,0,0,0,9,6,4,7,0,1,5,0,0,1,0,NA,NA,NA,9,heung-min son
sbai amine,mohamed amine sbai,FW,2000-11-05,Angers SCO (FRA),Attacker,Attacker,NA,NA,NA,85,NA,NA,NA,NA,19,0,0,1,70%,1,0,100%,0,1,0,1,1,0,3,27,45,1,0,0,2,4,1,8,3,1,0,5,1,1,1,0,1,NA,NA,6.6,ruben vargas
henderson dean,dean bradley henderson,GK,1997-03-12,Crystal Palace FC (ENG),Keeper,Keeper,0,5,0,90,0,7,5,2,19,NA,NA,NA,,0,0,0%,0,0,0,6,0,0,21,34,47,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,NA,NA,NA,8,roman burki
yassine gessime,gessime ben youssef mustapha yassine,MF,2005-11-22,RC Strasbourg (FRA),Midfielder,Midfielder,NA,NA,NA,24,NA,NA,NA,NA,6,0,0,0,67%,0,0,0%,0,0,0,0,0,0,2,9,13,1,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,NA,NA,6.1,marcos llorente
scally joe,joseph michael scally,DF,2002-12-31,Borussia Mönchengladbach (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,72%,1,0,0%,1,0,0,3,0,0,7,36,46,1,1,6,0,0,0,2,2,0,0,6,1,1,0,0,NA,NA,NA,6.5,bruno gonzalez
vargas ruben,ruben estephan vargas martinez,FW,1998-08-05,Sevilla FC (ESP),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,12,0,0,0,60%,3,0,33%,2,1,0,0,0,1,0,20,38,8,10,1,0,1,0,10,12,2,0,2,0,0,3,0,NA,NA,NA,6.8,jonathan calleri
fernandez enzo,enzo jeremias fernandez,MF,2001-01-17,Chelsea FC (ENG),Midfielder,Midfielder,NA,NA,NA,83,NA,NA,NA,NA,33,1,1,0,75%,3,0,67%,1,2,0,2,7,2,2,44,70,0,0,0,0,3,1,7,3,2,1,5,2,1,0,0,1,NA,NA,7.6,bernard
lo celso giovani,giovani lo celso,MF,1996-04-09,Real Betis (ESP),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,20,0,0,0,69%,0,0,0%,0,0,0,3,0,1,4,29,54,2,5,3,2,3,2,9,12,3,1,3,4,2,1,0,NA,1,NA,7.3,leroy fer
kokcu orkun,orkun kokcu,MF,2000-12-29,Beşiktaş JK (TUR),Midfielder,Midfielder,NA,NA,NA,9,NA,NA,NA,NA,9,0,0,0,90%,0,0,0%,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,NA,NA,NA,mattia viviani
hayakawa tomoki,tomoki hayakawa,GK,1999-03-03,Kashima Antlers (JPN),Keeper,Keeper,0,2,0,90,1,2,2,1,27,NA,NA,NA,,0,0,0%,0,0,0,23,0,0,39,43,48,0,0,1,0,0,0,0,1,0,0,11,0,0,1,0,NA,NA,NA,7.9,rafal gikiewicz
eshmurodov umar,umarbek eshmurodov,DF,1992-11-30,Nasaf Qarshi FC (UZB),Defender,Defender,NA,NA,NA,17,NA,NA,NA,NA,4,0,0,0,80%,0,0,0%,0,0,0,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,6,dimitri foulquier
beier maximilian,maximilian beier,FW,2002-10-17,Borussia Dortmund (GER),Attacker,Attacker,NA,NA,NA,71,NA,NA,NA,NA,18,0,0,0,86%,0,0,0%,0,0,0,0,2,0,0,21,45,1,2,0,5,7,2,13,7,1,0,3,2,2,1,0,1,NA,NA,5.7,christian pulisic
locadia juergen,jurgen leonardo locadia,FW,1993-11-07,Miami FC (USA),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,25,0,1,1,74%,2,1,50%,0,1,0,0,0,0,1,34,46,0,0,0,1,2,1,3,6,0,0,2,0,0,5,0,NA,NA,NA,7.2,goran pandev
mac allister alexis,alexis mac allister,MF,1998-12-24,Liverpool FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,46,0,0,0,88%,2,1,50%,0,1,0,6,0,0,7,52,69,0,0,0,0,3,1,6,6,3,3,7,4,2,1,0,NA,NA,NA,7.2,kristijan bistrovic
rezaeian ramin,ramin rezaeiansemeskandi,DF,1990-03-21,Foolad Khuzestan FC (IRN),Defender,Defender,NA,NA,NA,77,NA,NA,NA,NA,34,0,0,0,89%,0,0,0%,0,0,0,3,8,0,4,38,65,2,1,1,0,2,2,2,5,0,0,4,1,1,1,0,1,NA,NA,6,aaron caricol
wagner pina,wagner fabricio cardoso de pina,DF,2002-11-03,Trabzonspor (TUR),Defender,Defender,NA,NA,NA,89,NA,NA,NA,NA,25,0,0,0,76%,2,0,100%,0,2,0,5,0,0,10,33,46,9,5,2,0,0,0,11,8,1,3,4,2,2,1,0,1,NA,NA,7.1,yerry mina
malen donyell,donyell malen,FW,1999-01-19,AS Roma (ITA),Attacker,Attacker,NA,NA,NA,45,NA,NA,NA,NA,4,0,0,0,50%,2,0,100%,0,2,0,0,7,1,1,8,27,3,0,0,1,2,1,6,3,1,0,1,0,0,2,1,0,NA,NA,5.8,darwin machis
katic nikola,nikola katic,DF,1996-10-10,FC Schalke 04 (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,86%,0,0,0%,0,0,0,0,0,1,3,29,55,0,1,5,0,2,1,3,3,2,2,9,1,1,1,0,NA,1,NA,7.2,bartosz bereszynski
lienhart philipp,philipp lienhart,DF,1996-07-11,SC Freiburg (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,24,0,0,0,80%,1,0,0%,1,0,0,1,0,0,1,30,41,5,3,5,0,0,0,6,4,0,1,7,0,0,1,0,NA,NA,NA,6.4,jamaal lascelles
kayembe joris,joris kayembe-ditu,DF,1994-08-08,KRC Genk (BEL),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,79,0,0,0,88%,0,0,0%,0,0,0,2,0,0,4,90,97,3,5,1,0,0,0,3,7,0,1,6,2,0,0,0,NA,NA,NA,6.2,victor nilsson lindelof
leckie mathew,mathew allan leckie,FW,1991-02-04,Melbourne City FC (AUS),Attacker,Attacker,NA,NA,NA,27,NA,NA,NA,NA,4,0,0,0,80%,1,0,0%,1,0,0,0,0,0,0,5,10,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,NA,NA,5.8,oscar de marcos
